EPOCH=082,Accuracy= 55.000%,Learning rate= 0.0001,Time= 0.446
EPOCH=083,Accuracy= 55.000%,Learning rate= 0.0001,Time= 0.440
EPOCH=084,Accuracy= 55.000%,Learning rate= 0.0001,Time= 0.452
EPOCH=085,Accuracy= 55.000%,Learning rate= 0.0001,Time= 0.453
EPOCH=086,Accuracy= 55.000%,Learning rate= 0.0001,Time= 0.446
EPOCH=087,Accuracy= 55.000%,Learning rate= 0.0001,Time= 0.455
EPOCH=088,Accuracy= 55.000%,Learning rate= 0.0001,Time= 0.452
EPOCH=089,Accuracy= 55.000%,Learning rate= 0.0001,Time= 0.443
EPOCH=090,Accuracy= 55.000%,Learning rate= 0.0001,Time= 0.448
EPOCH=091,Accuracy= 55.000%,Learning rate= 0.0001,Time= 0.431
EPOCH=092,Accuracy= 55.000%,Learning rate= 0.0001,Time= 0.485
EPOCH=093,Accuracy= 55.000%,Learning rate= 0.0001,Time= 0.458
EPOCH=094,Accuracy= 55.000%,Learning rate= 0.0001,Time= 0.444
EPOCH=095,Accuracy= 55.000%,Learning rate= 0.0001,Time= 0.448
EPOCH=096,Accuracy= 55.000%,Learning rate= 0.0001,Time= 0.472
EPOCH=097,Accuracy= 55.000%,Learning rate= 0.0001,Time= 0.455
EPOCH=098,Accuracy= 55.000%,Learning rate= 0.0001,Time= 0.460
EPOCH=099,Accuracy= 55.000%,Learning rate= 0.0001,Time= 0.451
EPOCH=100,Accuracy= 55.000%,Learning rate= 0.0001,Time= 0.459
EPOCH=101,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.456
EPOCH=102,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.458
EPOCH=103,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.441
EPOCH=104,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.451
EPOCH=105,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.442
EPOCH=106,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.463
EPOCH=107,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.451
EPOCH=108,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.436
EPOCH=109,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.457
EPOCH=110,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.455
EPOCH=111,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.469
EPOCH=112,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.483
EPOCH=113,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.448
EPOCH=114,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.441
EPOCH=115,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.441
EPOCH=116,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.461
EPOCH=117,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.440
EPOCH=118,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.440
EPOCH=119,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.455
EPOCH=120,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.443
EPOCH=121,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.435
EPOCH=122,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.442
EPOCH=123,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.446
EPOCH=124,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.447
EPOCH=125,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.438
EPOCH=126,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.457
EPOCH=127,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.440
EPOCH=128,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.440
EPOCH=129,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.455
EPOCH=130,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.434
EPOCH=131,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.435
EPOCH=132,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.444
EPOCH=133,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.448
EPOCH=134,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.436
EPOCH=135,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.451
EPOCH=136,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.445
EPOCH=137,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.451
EPOCH=138,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.446
EPOCH=139,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.451
EPOCH=140,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.439
EPOCH=141,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.497
EPOCH=142,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.521
EPOCH=143,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.530
EPOCH=144,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.469
EPOCH=145,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.453
EPOCH=146,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.447
EPOCH=147,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.442
EPOCH=148,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.463
EPOCH=149,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.461
EPOCH=150,Accuracy= 55.000%,Learning rate= 1.0000000000000003e-05,Time= 0.438
EPOCH=151,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.443
EPOCH=152,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.443
EPOCH=153,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.460
EPOCH=154,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.446
EPOCH=155,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.445
EPOCH=156,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.435
EPOCH=157,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.455
EPOCH=158,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.448
EPOCH=159,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.446
EPOCH=160,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.454
EPOCH=161,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.452
EPOCH=162,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.448
EPOCH=163,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.460
EPOCH=164,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.446
EPOCH=165,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.449
EPOCH=166,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.447
EPOCH=167,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.442
EPOCH=168,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.527
EPOCH=169,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.540
EPOCH=170,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.496
EPOCH=171,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.453
EPOCH=172,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.445
EPOCH=173,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.441
EPOCH=174,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.458
EPOCH=175,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.464
EPOCH=176,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.462
EPOCH=177,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.451
EPOCH=178,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.464
EPOCH=179,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.458
EPOCH=180,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.448
EPOCH=181,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.455
EPOCH=182,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.450
EPOCH=183,Accuracy= 55.000%,Learning rate= 1.0000000000000002e-06,Time= 0.458
